"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10"
62,665,0,0.4,0.009,0.18,0.229,0.056,0,1
62,665,0,0.4,0.009,0.18,0.229,0.056,0,1
35,670,1,0.386,0.007,0.151,0.017,0.009,1,0
35,670,1,0.386,0.007,0.151,0.017,0.009,1,0
24,645,1,0.395,0.008,0.174,0.229,0.06,0,1
24,645,1,0.395,0.008,0.174,0.229,0.06,0,1
24,645,1,0.395,0.008,0.174,0.229,0.06,0,1
24,645,1,0.395,0.008,0.174,0.229,0.06,0,1
29,650,1,0.395,0.008,0.174,0.229,0.06,0,1
29,650,1,0.395,0.008,0.174,0.229,0.06,0,1
29,650,1,0.395,0.008,0.174,0.229,0.06,0,1
29,650,1,0.395,0.008,0.174,0.229,0.06,0,1
115,690,0,0.258,0.016,0.251,0.22,0.01,0,1
115,690,0,0.258,0.016,0.251,0.22,0.01,0,1
115,690,0,0.258,0.016,0.251,0.22,0.01,0,1
115,690,0,0.258,0.016,0.251,0.22,0.01,0,1
115,690,0,0.258,0.016,0.251,0.22,0.01,0,1
115,690,0,0.258,0.016,0.251,0.22,0.01,0,1
115,690,0,0.258,0.016,0.251,0.22,0.01,0,1
115,690,0,0.258,0.016,0.251,0.22,0.01,0,1
32,610,1,0.42,0.022,0.372,0.164,0.01,0,0
32,610,1,0.42,0.022,0.372,0.164,0.01,0,0
32,610,1,0.42,0.022,0.372,0.164,0.01,0,0
32,610,1,0.42,0.022,0.372,0.164,0.01,0,0
25,605,1,0.42,0.022,0.372,0.164,0.01,0,0
25,605,1,0.42,0.022,0.372,0.164,0.01,0,0
25,605,1,0.42,0.022,0.372,0.164,0.01,0,0
25,605,1,0.42,0.022,0.372,0.164,0.01,0,0
22,600,1,0.42,0.022,0.372,0.164,0.01,0,0
22,600,1,0.42,0.022,0.372,0.164,0.01,0,0
22,600,1,0.42,0.022,0.372,0.164,0.01,0,0
22,600,1,0.42,0.022,0.372,0.164,0.01,0,0
65,600,1,0.324,0.007,1.54,0.237,0.02,0,0
65,600,1,0.324,0.007,1.54,0.237,0.02,0,0
65,600,1,0.324,0.007,1.54,0.237,0.02,0,0
65,600,1,0.324,0.007,1.54,0.237,0.02,0,0
70,645,0,0.25,0.013,0.178,0.219,0.009,0,1
70,645,0,0.25,0.013,0.178,0.219,0.009,0,1
70,645,0,0.25,0.013,0.178,0.219,0.009,0,1
70,645,0,0.25,0.013,0.178,0.219,0.009,0,1
90,620,1,0.328,0.008,1.509,0.231,0.017,0,0
90,620,1,0.328,0.008,1.509,0.231,0.017,0,0
90,620,1,0.328,0.008,1.509,0.231,0.017,0,0
90,620,1,0.328,0.008,1.509,0.231,0.017,0,0
62,635,0,0.369,0.012,0.136,0.284,0.011,0,0
62,635,0,0.369,0.012,0.136,0.284,0.011,0,0
32,670,1,0.424,0.02,0.152,0.271,0.009,0,1
32,670,1,0.424,0.02,0.152,0.271,0.009,0,1
57,670,1,0.406,0.017,0.166,0.266,0.015,0,1
57,670,1,0.406,0.017,0.166,0.266,0.015,0,1
62,675,0,0.41,0.012,0.182,0.272,0.009,0,1
62,675,0,0.41,0.012,0.182,0.272,0.009,0,1
40,615,1,0.384,0.011,0.156,0.279,0.009,0,0
40,615,1,0.384,0.011,0.156,0.279,0.009,0,0
46,615,1,0.384,0.011,0.156,0.279,0.009,0,0
46,615,1,0.384,0.011,0.156,0.279,0.009,0,0
52,615,1,0.384,0.011,0.156,0.279,0.009,0,0
52,615,1,0.384,0.011,0.156,0.279,0.009,0,0
53,615,1,0.369,0.012,0.136,0.284,0.011,0,0
53,615,1,0.369,0.012,0.136,0.284,0.011,0,0
47,615,1,0.384,0.011,0.156,0.279,0.009,0,0
47,615,1,0.384,0.011,0.156,0.279,0.009,0,0
55,645,0,0.41,0.01,0.139,0.163,0.01,0,1
42,605,1,0.328,0.01,1.529,0.229,0.015,0,0
42,605,1,0.328,0.01,1.529,0.229,0.015,0,0
42,605,1,0.328,0.01,1.529,0.229,0.015,0,0
42,605,1,0.328,0.01,1.529,0.229,0.015,0,0
42,605,1,0.324,0.007,1.54,0.237,0.02,0,0
42,605,1,0.324,0.007,1.54,0.237,0.02,0,0
42,605,1,0.324,0.007,1.54,0.237,0.02,0,0
42,605,1,0.324,0.007,1.54,0.237,0.02,0,0
65,605,1,0.357,0.01,1.353,0.166,0.011,0,0
170,680,1,0.351,0.01,1.315,0.17,0.009,0,0
35,580,1,0.425,0.015,0.181,0.17,0.008,0,1
35,580,1,0.425,0.015,0.181,0.17,0.008,0,1
35,580,1,0.425,0.015,0.181,0.17,0.008,0,1
35,580,1,0.425,0.015,0.181,0.17,0.008,0,1
120,660,1,0.414,0.009,1.318,0.219,0.018,0,0
120,660,1,0.414,0.009,1.318,0.219,0.018,0,0
75,635,0,0.42,0.008,0.146,0.168,0.011,0,1
80,615,1,0.324,0.007,1.54,0.237,0.02,0,0
80,615,1,0.324,0.007,1.54,0.237,0.02,0,0
80,615,1,0.324,0.007,1.54,0.237,0.02,0,0
80,615,1,0.324,0.007,1.54,0.237,0.02,0,0
160,675,0,0.272,0.017,0.198,0.229,0.01,0,1
45,635,1,0.402,0.012,0.167,0.163,0.009,0,1
160,675,0,0.415,0.011,0.187,0.174,0.01,0,1
136,680,0,0.41,0.008,0.166,0.171,0.012,0,1
136,680,0,0.41,0.008,0.166,0.171,0.012,0,1
136,680,0,0.41,0.008,0.166,0.171,0.012,0,1
136,680,0,0.41,0.008,0.166,0.171,0.012,0,1
45,635,1,0.413,0.014,0.141,0.175,0.008,0,1
85,645,0,0.413,0.014,0.141,0.175,0.008,0,1
52,670,0,0.417,0.007,0.169,0.22,0.01,0,1
52,670,0,0.417,0.007,0.169,0.22,0.01,0,1
60,600,1,0.327,0.007,1.501,0.229,0.016,0,0
60,600,1,0.327,0.007,1.501,0.229,0.016,0,0
60,600,1,0.327,0.007,1.501,0.229,0.016,0,0
60,600,1,0.327,0.007,1.501,0.229,0.016,0,0
48,610,1,0.328,0.008,1.509,0.231,0.017,0,0
48,610,1,0.328,0.008,1.509,0.231,0.017,0,0
48,610,1,0.328,0.008,1.509,0.231,0.017,0,0
48,610,1,0.328,0.008,1.509,0.231,0.017,0,0
48,610,1,0.32,0.006,1.506,0.23,0.016,0,0
48,610,1,0.32,0.006,1.506,0.23,0.016,0,0
48,610,1,0.32,0.006,1.506,0.23,0.016,0,0
48,610,1,0.32,0.006,1.506,0.23,0.016,0,0
160,675,0,0.414,0.01,0.15,0.161,0.015,0,1
180,695,0,0.415,0.011,0.187,0.174,0.01,0,1
45,590,1,0.246,0.012,0.148,0.219,0.012,0,1
45,590,1,0.246,0.012,0.148,0.219,0.012,0,1
45,590,1,0.246,0.012,0.148,0.219,0.012,0,1
45,590,1,0.246,0.012,0.148,0.219,0.012,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
45,590,1,0.258,0.016,0.251,0.22,0.01,0,1
42,580,1,0.3,0.013,1.9,0.376,0.017,0,0
42,580,1,0.3,0.013,1.9,0.376,0.017,0,0
42,580,1,0.3,0.013,1.9,0.376,0.017,0,0
42,580,1,0.3,0.013,1.9,0.376,0.017,0,0
68,660,1,0.19,0.014,0.202,0.75,0.013,0,0
68,660,1,0.19,0.014,0.202,0.75,0.013,0,0
68,660,1,0.19,0.014,0.202,0.75,0.013,0,0
68,660,1,0.19,0.014,0.202,0.75,0.013,0,0
55,610,1,0.324,0.008,1.544,0.235,0.014,0,0
55,610,1,0.324,0.008,1.544,0.235,0.014,0,0
55,610,1,0.324,0.008,1.544,0.235,0.014,0,0
55,610,1,0.324,0.008,1.544,0.235,0.014,0,0
55,610,1,0.333,0.01,1.54,0.223,0.013,0,0
55,610,1,0.333,0.01,1.54,0.223,0.013,0,0
55,610,1,0.333,0.01,1.54,0.223,0.013,0,0
55,610,1,0.333,0.01,1.54,0.223,0.013,0,0
55,610,1,0.333,0.01,1.54,0.223,0.013,0,0
55,610,1,0.333,0.01,1.54,0.223,0.013,0,0
55,610,1,0.333,0.01,1.54,0.223,0.013,0,0
55,610,1,0.333,0.01,1.54,0.223,0.013,0,0
55,610,1,0.336,0.007,1.538,0.23,0.014,0,0
55,610,1,0.336,0.007,1.538,0.23,0.014,0,0
55,610,1,0.336,0.007,1.538,0.23,0.014,0,0
55,610,1,0.336,0.007,1.538,0.23,0.014,0,0
55,610,1,0.336,0.01,1.465,0.224,0.014,0,0
55,610,1,0.336,0.01,1.465,0.224,0.014,0,0
55,610,1,0.336,0.01,1.465,0.224,0.014,0,0
55,610,1,0.336,0.01,1.465,0.224,0.014,0,0
55,610,1,0.35,0.009,1.524,0.231,0.016,0,0
55,610,1,0.35,0.009,1.524,0.231,0.016,0,0
55,610,1,0.35,0.009,1.524,0.231,0.016,0,0
55,610,1,0.35,0.009,1.524,0.231,0.016,0,0
55,610,1,0.325,0.01,1.515,0.222,0.014,0,0
55,610,1,0.325,0.01,1.515,0.222,0.014,0,0
55,610,1,0.325,0.01,1.515,0.222,0.014,0,0
55,610,1,0.325,0.01,1.515,0.222,0.014,0,0
55,610,1,0.325,0.01,1.515,0.222,0.014,0,0
55,610,1,0.325,0.01,1.515,0.222,0.014,0,0
55,610,1,0.325,0.01,1.515,0.222,0.014,0,0
55,610,1,0.325,0.01,1.515,0.222,0.014,0,0
55,610,1,0.333,0.007,1.483,0.224,0.015,0,0
55,610,1,0.333,0.007,1.483,0.224,0.015,0,0
55,610,1,0.333,0.007,1.483,0.224,0.015,0,0
55,610,1,0.333,0.007,1.483,0.224,0.015,0,0
42,605,1,0.32,0.006,1.506,0.23,0.016,0,0
42,605,1,0.32,0.006,1.506,0.23,0.016,0,0
42,605,1,0.32,0.006,1.506,0.23,0.016,0,0
42,605,1,0.32,0.006,1.506,0.23,0.016,0,0
42,605,1,0.333,0.01,1.54,0.223,0.013,0,0
42,605,1,0.333,0.01,1.54,0.223,0.013,0,0
42,605,1,0.333,0.01,1.54,0.223,0.013,0,0
42,605,1,0.333,0.01,1.54,0.223,0.013,0,0
42,605,1,0.332,0.011,1.525,0.234,0.018,0,0
42,605,1,0.332,0.011,1.525,0.234,0.018,0,0
42,605,1,0.332,0.011,1.525,0.234,0.018,0,0
42,605,1,0.332,0.011,1.525,0.234,0.018,0,0
42,605,1,0.332,0.011,1.525,0.234,0.018,0,0
42,605,1,0.332,0.011,1.525,0.234,0.018,0,0
42,605,1,0.332,0.011,1.525,0.234,0.018,0,0
42,605,1,0.332,0.011,1.525,0.234,0.018,0,0
42,605,1,0.369,0.008,1.498,0.229,0.024,0,0
42,605,1,0.369,0.008,1.498,0.229,0.024,0,0
42,605,1,0.369,0.008,1.498,0.229,0.024,0,0
42,605,1,0.369,0.008,1.498,0.229,0.024,0,0
28,570,1,0.327,0.007,1.501,0.229,0.016,0,0
28,570,1,0.327,0.007,1.501,0.229,0.016,0,0
28,570,1,0.327,0.007,1.501,0.229,0.016,0,0
28,570,1,0.327,0.007,1.501,0.229,0.016,0,0
28,570,1,0.327,0.007,1.501,0.229,0.016,0,0
28,570,1,0.327,0.007,1.501,0.229,0.016,0,0
28,570,1,0.327,0.007,1.501,0.229,0.016,0,0
28,570,1,0.327,0.007,1.501,0.229,0.016,0,0
52,615,1,0.369,0.012,0.136,0.284,0.011,0,0
52,615,1,0.369,0.012,0.136,0.284,0.011,0,0
80,650,0,0.41,0.008,0.166,0.171,0.012,0,1
100,640,0,0.42,0.008,0.146,0.168,0.011,0,1
34,510,1,0.253,0.025,0.106,0.216,0.011,0,1
34,510,1,0.253,0.025,0.106,0.216,0.011,0,1
34,510,1,0.253,0.025,0.106,0.216,0.011,0,1
34,510,1,0.253,0.025,0.106,0.216,0.011,0,1
85,615,1,0.415,0.011,0.178,0.228,0.054,0,1
35,580,1,0.424,0.011,0.15,0.16,0.013,0,1
35,580,1,0.424,0.011,0.15,0.16,0.013,0,1
35,580,1,0.424,0.011,0.15,0.16,0.013,0,1
35,580,1,0.424,0.011,0.15,0.16,0.013,0,1
37,575,1,0.246,0.012,0.148,0.219,0.012,0,1
37,575,1,0.246,0.012,0.148,0.219,0.012,0,1
145,680,0,0.415,0.011,0.187,0.174,0.01,0,1
145,680,0,0.415,0.011,0.187,0.174,0.01,0,1
145,680,0,0.415,0.011,0.187,0.174,0.01,0,1
145,680,0,0.415,0.011,0.187,0.174,0.01,0,1
145,680,0,0.41,0.014,0.159,0.173,0.012,0,1
145,680,0,0.41,0.014,0.159,0.173,0.012,0,1
145,680,0,0.41,0.014,0.159,0.173,0.012,0,1
145,680,0,0.41,0.014,0.159,0.173,0.012,0,1
136,680,0,0.415,0.011,0.187,0.174,0.01,0,1
136,680,0,0.415,0.011,0.187,0.174,0.01,0,1
136,680,0,0.415,0.011,0.187,0.174,0.01,0,1
136,680,0,0.415,0.011,0.187,0.174,0.01,0,1
70,645,0,0.267,0.014,0.13,0.22,0.012,0,1
70,645,0,0.267,0.014,0.13,0.22,0.012,0,1
70,645,0,0.267,0.014,0.13,0.22,0.012,0,1
70,645,0,0.267,0.014,0.13,0.22,0.012,0,1
70,645,0,0.25,0.013,0.178,0.219,0.009,0,1
70,645,0,0.25,0.013,0.178,0.219,0.009,0,1
70,645,0,0.25,0.013,0.178,0.219,0.009,0,1
70,645,0,0.25,0.013,0.178,0.219,0.009,0,1
90,620,1,0.324,0.008,1.544,0.235,0.014,0,0
90,620,1,0.324,0.008,1.544,0.235,0.014,0,0
90,620,1,0.324,0.008,1.544,0.235,0.014,0,0
90,620,1,0.324,0.008,1.544,0.235,0.014,0,0
90,620,1,0.32,0.006,1.53,0.232,0.02,0,0
90,620,1,0.32,0.006,1.53,0.232,0.02,0,0
90,620,1,0.32,0.006,1.53,0.232,0.02,0,0
90,620,1,0.32,0.006,1.53,0.232,0.02,0,0
90,620,1,0.32,0.006,1.53,0.232,0.02,0,0
90,620,1,0.32,0.006,1.53,0.232,0.02,0,0
90,620,1,0.32,0.006,1.53,0.232,0.02,0,0
90,620,1,0.32,0.006,1.53,0.232,0.02,0,0
90,620,1,0.32,0.006,1.53,0.232,0.02,0,0
90,620,1,0.32,0.006,1.53,0.232,0.02,0,0
90,620,1,0.32,0.006,1.53,0.232,0.02,0,0
90,620,1,0.32,0.006,1.53,0.232,0.02,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.327,0.009,1.527,0.22,0.016,0,0
90,620,1,0.324,0.008,1.544,0.235,0.014,0,0
90,620,1,0.324,0.008,1.544,0.235,0.014,0,0
90,620,1,0.324,0.008,1.544,0.235,0.014,0,0
90,620,1,0.324,0.008,1.544,0.235,0.014,0,0
90,620,1,0.35,0.009,1.524,0.231,0.016,0,0
90,620,1,0.35,0.009,1.524,0.231,0.016,0,0
90,620,1,0.35,0.009,1.524,0.231,0.016,0,0
90,620,1,0.35,0.009,1.524,0.231,0.016,0,0
75,605,1,0.326,0.009,1.517,0.223,0.016,0,0
75,605,1,0.326,0.009,1.517,0.223,0.016,0,0
75,605,1,0.326,0.009,1.517,0.223,0.016,0,0
75,605,1,0.326,0.009,1.517,0.223,0.016,0,0
75,605,1,0.331,0.014,1.501,0.232,0.013,0,0
75,605,1,0.331,0.014,1.501,0.232,0.013,0,0
75,605,1,0.331,0.014,1.501,0.232,0.013,0,0
75,605,1,0.331,0.014,1.501,0.232,0.013,0,0
75,605,1,0.324,0.007,1.54,0.237,0.02,0,0
75,605,1,0.324,0.007,1.54,0.237,0.02,0,0
75,605,1,0.324,0.007,1.54,0.237,0.02,0,0
75,605,1,0.324,0.007,1.54,0.237,0.02,0,0
75,605,1,0.32,0.006,1.53,0.232,0.02,0,0
75,605,1,0.32,0.006,1.53,0.232,0.02,0,0
75,605,1,0.32,0.006,1.53,0.232,0.02,0,0
75,605,1,0.32,0.006,1.53,0.232,0.02,0,0
45,605,1,0.32,0.006,1.53,0.232,0.02,0,0
45,605,1,0.32,0.006,1.53,0.232,0.02,0,0
45,605,1,0.32,0.006,1.53,0.232,0.02,0,0
45,605,1,0.32,0.006,1.53,0.232,0.02,0,0
65,600,1,0.324,0.008,1.544,0.235,0.014,0,0
65,600,1,0.324,0.008,1.544,0.235,0.014,0,0
65,600,1,0.324,0.008,1.544,0.235,0.014,0,0
65,600,1,0.324,0.008,1.544,0.235,0.014,0,0
170,690,0,0.41,0.014,0.159,0.173,0.012,0,1
62,605,1,0.358,0.011,1.444,0.163,0.009,0,0
62,605,1,0.358,0.011,1.444,0.163,0.009,0,0
62,605,1,0.358,0.011,1.444,0.163,0.009,0,0
62,605,1,0.358,0.011,1.444,0.163,0.009,0,0
44,635,1,0.419,0.022,0.168,0.171,0.017,0,1
27,580,1,0.413,0.014,0.141,0.175,0.008,0,1
27,580,1,0.413,0.014,0.141,0.175,0.008,0,1
42,615,1,0.369,0.012,0.136,0.284,0.011,0,0
42,615,1,0.369,0.012,0.136,0.284,0.011,0,0
32,620,1,0.379,0.027,0.15,0.278,0.012,0,0
32,620,1,0.379,0.027,0.15,0.278,0.012,0,0
32,620,1,0.379,0.027,0.15,0.278,0.012,0,0
32,620,1,0.379,0.027,0.15,0.278,0.012,0,0
170,675,0,0.263,0.016,0.139,0.229,0.012,0,1
35,575,1,0.258,0.016,0.251,0.22,0.01,0,1
35,575,1,0.258,0.016,0.251,0.22,0.01,0,1
35,575,1,0.258,0.016,0.251,0.22,0.01,0,1
35,575,1,0.258,0.016,0.251,0.22,0.01,0,1
64,645,0,0.413,0.014,0.141,0.175,0.008,0,1
64,645,0,0.413,0.014,0.141,0.175,0.008,0,1
64,645,0,0.413,0.014,0.141,0.175,0.008,0,1
64,645,0,0.413,0.014,0.141,0.175,0.008,0,1
115,625,0,0.281,0.008,0.151,0.229,0.026,0,0
115,625,0,0.281,0.008,0.151,0.229,0.026,0,0
115,625,0,0.281,0.008,0.151,0.229,0.026,0,0
115,625,0,0.281,0.008,0.151,0.229,0.026,0,0
110,625,0,0.302,0.013,0.125,0.222,0.028,0,0
110,625,0,0.302,0.013,0.125,0.222,0.028,0,0
110,625,0,0.302,0.013,0.125,0.222,0.028,0,0
110,625,0,0.302,0.013,0.125,0.222,0.028,0,0
180,695,0,0.41,0.014,0.159,0.173,0.012,0,1
120,685,0,0.263,0.016,0.139,0.229,0.012,0,1
75,625,0,0.263,0.016,0.139,0.229,0.012,0,1
75,625,0,0.263,0.016,0.139,0.229,0.012,0,1
75,625,0,0.263,0.016,0.139,0.229,0.012,0,1
75,625,0,0.263,0.016,0.139,0.229,0.012,0,1
44,635,1,0.413,0.014,0.141,0.175,0.008,0,1
62,605,1,0.356,0.009,1.401,0.164,0.012,0,0
62,605,1,0.356,0.009,1.401,0.164,0.012,0,0
62,605,1,0.356,0.009,1.401,0.164,0.012,0,0
62,605,1,0.356,0.009,1.401,0.164,0.012,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
34,670,1,0.41,0.012,0.182,0.272,0.009,0,1
34,670,1,0.41,0.012,0.182,0.272,0.009,0,1
80,675,1,0.41,0.008,1.32,0.215,0.012,0,0
80,675,1,0.41,0.008,1.32,0.215,0.012,0,0
180,695,0,0.415,0.011,0.187,0.174,0.01,0,1
37,575,1,0.263,0.016,0.139,0.229,0.012,0,1
37,575,1,0.263,0.016,0.139,0.229,0.012,0,1
95,635,0,0.415,0.011,0.178,0.228,0.054,0,1
35,580,1,0.406,0.013,0.133,0.169,0.008,0,1
35,580,1,0.406,0.013,0.133,0.169,0.008,0,1
35,580,1,0.406,0.013,0.133,0.169,0.008,0,1
35,580,1,0.406,0.013,0.133,0.169,0.008,0,1
22,680,1,0.424,0.011,0.15,0.16,0.013,0,1
60,645,0,0.41,0.014,0.159,0.173,0.012,0,1
44,635,1,0.41,0.014,0.159,0.173,0.012,0,1
45,635,1,0.424,0.011,0.15,0.16,0.013,0,1
45,635,1,0.425,0.015,0.181,0.17,0.008,0,1
50,650,0,0.407,0.01,0.184,0.163,0.009,0,1
80,600,1,0.358,0.011,1.444,0.163,0.009,0,0
80,600,1,0.358,0.011,1.444,0.163,0.009,0,0
80,600,1,0.358,0.011,1.444,0.163,0.009,0,0
80,600,1,0.358,0.011,1.444,0.163,0.009,0,0
32,590,1,0.42,0.022,0.372,0.164,0.01,0,0
32,590,1,0.42,0.022,0.372,0.164,0.01,0,0
32,590,1,0.42,0.022,0.372,0.164,0.01,0,0
32,590,1,0.42,0.022,0.372,0.164,0.01,0,0
23,645,1,0.408,0.009,0.22,0.23,0.06,0,1
23,645,1,0.408,0.009,0.22,0.23,0.06,0,1
32,650,1,0.408,0.009,0.22,0.23,0.06,0,1
32,650,1,0.408,0.009,0.22,0.23,0.06,0,1
35,655,1,0.418,0.011,0.185,0.22,0.013,0,1
35,655,1,0.418,0.011,0.185,0.22,0.013,0,1
50,660,1,0.413,0.009,0.171,0.223,0.047,0,1
50,660,1,0.413,0.009,0.171,0.223,0.047,0,1
55,660,0,0.393,0.008,0.187,0.227,0.058,0,1
55,660,0,0.393,0.008,0.187,0.227,0.058,0,1
55,660,0,0.415,0.011,0.178,0.228,0.054,0,1
55,660,0,0.415,0.011,0.178,0.228,0.054,0,1
62,665,0,0.415,0.011,0.178,0.228,0.054,0,1
62,665,0,0.415,0.011,0.178,0.228,0.054,0,1
42,615,1,0.379,0.027,0.15,0.278,0.012,0,0
42,615,1,0.379,0.027,0.15,0.278,0.012,0,0
42,615,1,0.379,0.027,0.15,0.278,0.012,0,0
42,615,1,0.379,0.027,0.15,0.278,0.012,0,0
45,635,1,0.424,0.011,0.15,0.16,0.013,0,1
65,685,1,0.399,0.011,1.334,0.221,0.009,0,0
65,685,1,0.399,0.011,1.334,0.221,0.009,0,0
53,610,0,0.425,0.015,0.181,0.17,0.008,0,1
53,610,0,0.425,0.015,0.181,0.17,0.008,0,1
53,610,0,0.425,0.015,0.181,0.17,0.008,0,1
53,610,0,0.425,0.015,0.181,0.17,0.008,0,1
53,610,0,0.42,0.022,0.372,0.164,0.01,0,0
53,610,0,0.42,0.022,0.372,0.164,0.01,0,0
115,660,1,0.399,0.011,1.334,0.221,0.009,0,0
115,660,1,0.399,0.011,1.334,0.221,0.009,0,0
62,635,0,0.379,0.027,0.15,0.278,0.012,0,0
62,635,0,0.379,0.027,0.15,0.278,0.012,0,0
105,680,0,0.41,0.014,0.159,0.173,0.012,0,1
22,680,1,0.41,0.01,0.139,0.163,0.01,0,1
22,680,1,0.425,0.015,0.181,0.17,0.008,0,1
62,685,1,0.399,0.011,1.334,0.221,0.009,0,0
62,685,1,0.399,0.011,1.334,0.221,0.009,0,0
110,685,0,0.272,0.017,0.198,0.229,0.01,0,1
170,660,1,0.351,0.008,1.36,0.167,0.013,0,0
38,655,1,0.408,0.009,0.22,0.23,0.06,0,1
38,655,1,0.408,0.009,0.22,0.23,0.06,0,1
38,655,1,0.408,0.009,0.22,0.23,0.06,0,1
38,655,1,0.408,0.009,0.22,0.23,0.06,0,1
42,615,1,0.379,0.027,0.15,0.278,0.012,0,0
42,615,1,0.379,0.027,0.15,0.278,0.012,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
30,565,1,0.32,0.006,1.506,0.23,0.016,0,0
54,610,1,0.327,0.009,1.481,0.224,0.016,0,0
54,610,1,0.327,0.009,1.481,0.224,0.016,0,0
54,610,1,0.327,0.009,1.481,0.224,0.016,0,0
54,610,1,0.327,0.009,1.481,0.224,0.016,0,0
38,635,1,0.419,0.011,0.189,0.176,0.008,0,1
38,635,1,0.419,0.011,0.189,0.176,0.008,0,1
38,635,1,0.419,0.011,0.189,0.176,0.008,0,1
38,635,1,0.419,0.011,0.189,0.176,0.008,0,1
58,645,0,0.41,0.008,0.166,0.171,0.012,0,1
58,645,0,0.41,0.008,0.166,0.171,0.012,0,1
58,645,0,0.41,0.008,0.166,0.171,0.012,0,1
58,645,0,0.41,0.008,0.166,0.171,0.012,0,1
55,655,0,0.427,0.014,0.112,0.171,0.011,0,1
55,655,0,0.427,0.014,0.112,0.171,0.011,0,1
29,650,1,0.408,0.009,0.22,0.23,0.06,0,1
29,650,1,0.408,0.009,0.22,0.23,0.06,0,1
29,650,1,0.408,0.009,0.22,0.23,0.06,0,1
29,650,1,0.408,0.009,0.22,0.23,0.06,0,1
29,650,1,0.408,0.009,0.22,0.23,0.06,0,1
29,650,1,0.408,0.009,0.22,0.23,0.06,0,1
35,650,1,0.407,0.01,0.184,0.163,0.009,0,1
