time (s);cloudiness
41940;partly_cloudy
41950;partly_cloudy
41960;partly_cloudy
41970;partly_cloudy
41980;partly_cloudy
41990;partly_cloudy
42000;partly_cloudy
42010;partly_cloudy
42020;partly_cloudy
42030;partly_cloudy
42040;partly_cloudy
42050;partly_cloudy
42060;partly_cloudy
42070;partly_cloudy
42080;partly_cloudy
42090;partly_cloudy
42100;partly_cloudy
42110;partly_cloudy
42120;partly_cloudy
42130;partly_cloudy
42140;partly_cloudy
42150;partly_cloudy
42160;partly_cloudy
42170;partly_cloudy
42180;partly_cloudy
42190;partly_cloudy
42200;partly_cloudy
42210;partly_cloudy
42220;partly_cloudy
42230;partly_cloudy
42240;partly_cloudy
42250;partly_cloudy
42260;partly_cloudy
42270;partly_cloudy
42280;partly_cloudy
42290;partly_cloudy
42300;partly_cloudy
42310;partly_cloudy
42320;partly_cloudy
42330;partly_cloudy
42340;partly_cloudy
42350;partly_cloudy
42360;partly_cloudy
42370;partly_cloudy
42380;partly_cloudy
42390;partly_cloudy
42400;partly_cloudy
42410;partly_cloudy
42420;partly_cloudy
42430;partly_cloudy
42440;partly_cloudy
42450;partly_cloudy
42460;partly_cloudy
42470;partly_cloudy
42480;partly_cloudy
42490;partly_cloudy
42500;partly_cloudy
42510;partly_cloudy
42520;partly_cloudy
42530;partly_cloudy
42540;partly_cloudy
42550;partly_cloudy
42560;partly_cloudy
42570;partly_cloudy
42580;partly_cloudy
42590;partly_cloudy
42600;partly_cloudy
42610;partly_cloudy
42620;partly_cloudy
42630;partly_cloudy
42640;partly_cloudy
42650;partly_cloudy
42660;partly_cloudy
42670;partly_cloudy
42680;partly_cloudy
42690;partly_cloudy
42700;partly_cloudy
42710;partly_cloudy
42720;partly_cloudy
42730;partly_cloudy
42740;partly_cloudy
42750;partly_cloudy
42760;partly_cloudy
42770;partly_cloudy
42780;partly_cloudy
42790;partly_cloudy
42800;partly_cloudy
42810;partly_cloudy
42820;partly_cloudy
42830;partly_cloudy
42840;partly_cloudy
42850;partly_cloudy
42860;partly_cloudy
42870;partly_cloudy
42880;partly_cloudy
42890;partly_cloudy
42900;partly_cloudy
42910;partly_cloudy
42920;partly_cloudy
42930;partly_cloudy
42940;partly_cloudy
42950;partly_cloudy
42960;partly_cloudy
42970;partly_cloudy
42980;partly_cloudy
42990;partly_cloudy
43000;partly_cloudy
43010;partly_cloudy
43020;partly_cloudy
43030;partly_cloudy
43040;partly_cloudy
43050;partly_cloudy
43060;partly_cloudy
43070;partly_cloudy
43080;partly_cloudy
43090;partly_cloudy
43100;partly_cloudy
43110;partly_cloudy
43120;partly_cloudy
43130;partly_cloudy
43140;partly_cloudy
43150;partly_cloudy
43160;partly_cloudy
43170;partly_cloudy
43180;partly_cloudy
43190;partly_cloudy
43200;partly_cloudy
43210;partly_cloudy
43220;partly_cloudy
43230;partly_cloudy
43240;partly_cloudy
43250;partly_cloudy
43260;partly_cloudy
43270;partly_cloudy
43280;partly_cloudy
43290;partly_cloudy
43300;partly_cloudy
43310;partly_cloudy
43320;partly_cloudy
43330;partly_cloudy
43340;partly_cloudy
43350;partly_cloudy
43360;partly_cloudy
43370;partly_cloudy
43380;partly_cloudy
43390;partly_cloudy
43400;partly_cloudy
43410;partly_cloudy
43420;partly_cloudy
43430;partly_cloudy
43440;partly_cloudy
43450;partly_cloudy
43460;partly_cloudy
43470;partly_cloudy
43480;partly_cloudy
43490;partly_cloudy
43500;partly_cloudy
43510;partly_cloudy
43520;partly_cloudy
43530;partly_cloudy
43540;partly_cloudy
43550;partly_cloudy
43560;partly_cloudy
43570;partly_cloudy
43580;partly_cloudy
43590;partly_cloudy
43600;partly_cloudy
43610;partly_cloudy
43620;partly_cloudy
43630;partly_cloudy
43640;partly_cloudy
43650;partly_cloudy
43660;partly_cloudy
43670;partly_cloudy
43680;partly_cloudy
43690;partly_cloudy
43700;partly_cloudy
43710;partly_cloudy
43720;partly_cloudy
43730;partly_cloudy
43740;partly_cloudy
43750;partly_cloudy
43760;partly_cloudy
43770;partly_cloudy
43780;partly_cloudy
43790;sunny
43800;sunny
43810;sunny
43820;sunny
43830;sunny
43840;sunny
43850;sunny
43860;sunny
43870;sunny
43880;sunny
43890;sunny
43900;sunny
43910;sunny
43920;sunny
43930;sunny
43940;sunny
43950;sunny
43960;sunny
43970;sunny
43980;sunny
43990;sunny
44000;sunny
44010;sunny
44020;sunny
44030;sunny
44040;sunny
44050;sunny
44060;sunny
44070;sunny
44080;sunny
44090;sunny
44100;sunny
44110;sunny
44120;sunny
44130;sunny
44140;sunny
44150;sunny
44160;sunny
44170;sunny
44180;sunny
44190;sunny
44200;sunny
44210;sunny
44220;sunny
44230;sunny
44240;sunny
44250;sunny
44260;sunny
44270;sunny
44280;sunny
44290;sunny
44300;sunny
44310;sunny
44320;sunny
44330;sunny
44340;sunny
44350;sunny
44360;sunny
44370;sunny
44380;sunny
44390;sunny
44400;sunny
44410;sunny
44420;sunny
44430;sunny
44440;sunny
44450;sunny
44460;sunny
44470;sunny
44480;sunny
44490;sunny
44500;sunny
44510;sunny
44520;sunny
44530;sunny
44540;sunny
44550;sunny
44560;sunny
44570;sunny
44580;sunny
44590;sunny
44600;sunny
44610;sunny
44620;sunny
44630;sunny
44640;sunny
44650;sunny
44660;sunny
44670;sunny
44680;sunny
44690;sunny
44700;sunny
44710;sunny
44720;sunny
44730;sunny
44740;sunny
44750;sunny
44760;sunny
44770;sunny
44780;sunny
44790;sunny
44800;sunny
44810;sunny
44820;sunny
44830;sunny
44840;sunny
44850;sunny
44860;sunny
44870;sunny
44880;sunny
44890;sunny
44900;sunny
44910;sunny
44920;sunny
44930;sunny
44940;sunny
44950;sunny
44960;sunny
44970;sunny
44980;sunny
44990;sunny
45000;sunny
45010;sunny
45020;sunny
45030;sunny
45040;sunny
45050;sunny
45060;sunny
45070;sunny
45080;sunny
45090;sunny
45100;sunny
45110;sunny
45120;sunny
45130;sunny
45140;sunny
45150;sunny
45160;sunny
45170;sunny
45180;sunny
45190;sunny
45200;sunny
45210;sunny
45220;sunny
45230;sunny
45240;sunny
45250;sunny
45260;sunny
45270;sunny
45280;sunny
45290;sunny
45300;sunny
45310;sunny
45320;sunny
45330;sunny
45340;sunny
45350;sunny
45360;sunny
45370;sunny
45380;sunny
45390;sunny
45400;sunny
45410;sunny
45420;sunny
45430;sunny
45440;sunny
45450;sunny
45460;sunny
45470;sunny
45480;sunny
45490;sunny
45500;sunny
45510;sunny
45520;sunny
45530;sunny
45540;sunny
45550;sunny
45560;sunny
45570;sunny
45580;sunny
45590;sunny
45600;sunny
45610;sunny
45620;sunny
45630;sunny
45640;sunny
45650;sunny
45660;sunny
45670;sunny
45680;sunny
45690;sunny
45700;sunny
45710;sunny
45720;sunny
45730;sunny
45740;sunny
45750;sunny
45760;sunny
45770;sunny
45780;sunny
45790;sunny
45800;sunny
45810;sunny
45820;sunny
45830;sunny
45840;sunny
45850;sunny
45860;sunny
45870;sunny
45880;sunny
45890;sunny
45900;sunny
45910;sunny
45920;sunny
45930;sunny
45940;sunny
45950;sunny
45960;sunny
45970;sunny
45980;sunny
45990;sunny
46000;sunny
46010;sunny
46020;sunny
46030;sunny
46040;sunny
46050;sunny
46060;sunny
46070;sunny
46080;sunny
46090;sunny
46100;sunny
46110;sunny
46120;sunny
46130;sunny
46140;sunny
46150;sunny
46160;sunny
46170;sunny
46180;sunny
46190;sunny
46200;sunny
46210;sunny
46220;sunny
46230;sunny
46240;sunny
46250;sunny
46260;sunny
46270;sunny
46280;sunny
46290;sunny
46300;sunny
46310;sunny
46320;sunny
46330;sunny
46340;sunny
46350;sunny
46360;sunny
46370;sunny
46380;sunny
46390;sunny
46400;sunny
46410;sunny
46420;sunny
46430;sunny
46440;sunny
46450;sunny
46460;sunny
46470;sunny
46480;sunny
46490;sunny
46500;sunny
46510;sunny
46520;sunny
46530;sunny
46540;sunny
46550;sunny
46560;sunny
46570;sunny
46580;sunny
46590;sunny
46600;sunny
46610;sunny
46620;sunny
46630;sunny
46640;sunny
46650;sunny
46660;sunny
46670;sunny
46680;sunny
46690;sunny
46700;sunny
46710;sunny
46720;sunny
46730;sunny
46740;sunny
46750;sunny
46760;sunny
46770;sunny
46780;sunny
46790;sunny
46800;sunny
46810;sunny
46820;sunny
46830;sunny
46840;sunny
46850;sunny
46860;sunny
46870;sunny
46880;sunny
46890;sunny
46900;sunny
46910;sunny
46920;sunny
46930;sunny
46940;sunny
46950;sunny
46960;sunny
46970;sunny
46980;sunny
46990;sunny
47000;sunny
47010;sunny
47020;sunny
47030;sunny
47040;sunny
47050;sunny
47060;sunny
47070;sunny
47080;sunny
47090;sunny
47100;sunny
47110;sunny
47120;sunny
47130;sunny
47140;sunny
47150;sunny
47160;sunny
47170;sunny
47180;sunny
47190;sunny
47200;sunny
47210;sunny
47220;sunny
47230;sunny
47240;sunny
47250;sunny
47260;sunny
47270;sunny
47280;sunny
47290;sunny
47300;sunny
47310;sunny
47320;sunny
47330;sunny
47340;sunny
47350;sunny
47360;sunny
47370;sunny
47380;sunny
47390;sunny
47400;sunny
47410;sunny
47420;sunny
47430;sunny
47440;sunny
47450;sunny
47460;sunny
47470;sunny
47480;sunny
47490;sunny
47500;sunny
47510;sunny
47520;sunny
47530;sunny
47540;sunny
47550;sunny
47560;sunny
47570;sunny
47580;sunny
47590;sunny
47600;sunny
47610;sunny
47620;sunny
47630;sunny
47640;sunny
47650;sunny
47660;sunny
47670;sunny
47680;sunny
47690;sunny
47700;sunny
47710;sunny
47720;sunny
47730;sunny
47740;sunny
47750;sunny
47760;sunny
47770;sunny
47780;sunny
47790;sunny
47800;sunny
47810;sunny
47820;sunny
47830;sunny
47840;sunny
47850;sunny
47860;sunny
47870;sunny
47880;sunny
47890;sunny
47900;sunny
47910;sunny
47920;sunny
47930;sunny
47940;sunny
47950;sunny
47960;sunny
47970;sunny
47980;sunny
47990;sunny
48000;sunny
48010;sunny
48020;sunny
48030;sunny
48040;sunny
48050;sunny
48060;sunny
48070;sunny
48080;sunny
48090;sunny
48100;sunny
48110;sunny
48120;sunny
48130;sunny
48140;sunny
48150;sunny
48160;sunny
48170;sunny
48180;sunny
48190;sunny
48200;sunny
48210;sunny
48220;sunny
48230;sunny
48240;sunny
48250;sunny
48260;sunny
48270;sunny
48280;sunny
48290;sunny
48300;sunny
48310;sunny
48320;sunny
48330;sunny
48340;sunny
48350;sunny
48360;sunny
48370;sunny
48380;sunny
48390;sunny
48400;sunny
48410;sunny
48420;sunny
48430;sunny
48440;sunny
48450;sunny
48460;sunny
48470;sunny
48480;sunny
48490;sunny
48500;sunny
48510;sunny
48520;sunny
48530;sunny
48540;sunny
48550;sunny
48560;sunny
48570;sunny
48580;sunny
48590;sunny
48600;sunny
48610;sunny
48620;sunny
48630;sunny
48640;sunny
48650;sunny
48660;sunny
48670;sunny
48680;sunny
48690;sunny
48700;sunny
48710;sunny
48720;sunny
48730;sunny
48740;sunny
48750;sunny
48760;sunny
48770;sunny
48780;sunny
48790;sunny
48800;sunny
48810;sunny
48820;sunny
48830;sunny
48840;sunny
48850;sunny
48860;sunny
48870;sunny
48880;sunny
48890;sunny
48900;sunny
48910;sunny
48920;sunny
48930;sunny
48940;sunny
48950;sunny
48960;sunny
48970;sunny
48980;sunny
48990;sunny
49000;sunny
49010;sunny
49020;sunny
49030;sunny
49040;sunny
49050;sunny
49060;sunny
49070;sunny
49080;sunny
49090;sunny
49100;sunny
49110;sunny
49120;sunny
49130;sunny
49140;sunny
49150;sunny
49160;sunny
49170;sunny
49180;sunny
49190;sunny
49200;sunny
49210;sunny
49220;sunny
49230;sunny
49240;sunny
49250;sunny
49260;sunny
49270;sunny
49280;sunny
49290;sunny
49300;sunny
49310;sunny
49320;sunny
49330;sunny
49340;sunny
49350;sunny
49360;sunny
49370;sunny
49380;sunny
49390;sunny
49400;sunny
49410;sunny
49420;sunny
49430;sunny
49440;sunny
49450;sunny
49460;sunny
49470;sunny
49480;sunny
49490;sunny
49500;sunny
49510;sunny
49520;sunny
49530;sunny
49540;sunny
49550;sunny
49560;sunny
49570;sunny
49580;sunny
49590;sunny
49600;sunny
49610;sunny
49620;sunny
49630;sunny
49640;sunny
49650;sunny
49660;sunny
49670;sunny
49680;sunny
49690;sunny
49700;sunny
49710;sunny
49720;sunny
49730;sunny
49740;sunny
49750;sunny
49760;sunny
49770;sunny
49780;sunny
49790;sunny
49800;sunny
49810;sunny
49820;sunny
49830;sunny
49840;sunny
49850;sunny
49860;sunny
49870;sunny
49880;sunny
49890;sunny
49900;sunny
49910;sunny
49920;sunny
49930;sunny
49940;sunny
49950;sunny
49960;sunny
49970;sunny
49980;sunny
49990;sunny
50000;sunny
50010;sunny
50020;sunny
50030;sunny
50040;sunny
50050;sunny
50060;sunny
50070;sunny
50080;sunny
50090;sunny
50100;sunny
50110;sunny
50120;sunny
50130;sunny
50140;sunny
50150;sunny
50160;sunny
50170;sunny
50180;sunny
50190;sunny
50200;sunny
50210;sunny
50220;sunny
50230;sunny
50240;sunny
50250;sunny
50260;sunny
50270;sunny
50280;sunny
50290;sunny
50300;sunny
50310;sunny
50320;sunny
50330;sunny
50340;sunny
50350;sunny
50360;sunny
50370;sunny
50380;sunny
50390;sunny
50400;sunny
50410;sunny
50420;sunny
50430;sunny
50440;sunny
50450;sunny
50460;sunny
50470;sunny
50480;sunny
50490;sunny
50500;sunny
50510;sunny
50520;sunny
50530;sunny
50540;sunny
50550;sunny
50560;sunny
50570;sunny
50580;sunny
50590;sunny
50600;sunny
50610;sunny
50620;sunny
50630;sunny
50640;sunny
50650;sunny
50660;sunny
50670;sunny
50680;sunny
50690;sunny
50700;sunny
50710;sunny
50720;sunny
50730;sunny
50740;sunny
50750;sunny
50760;sunny
50770;sunny
50780;sunny
50790;sunny
50800;sunny
50810;sunny
50820;sunny
50830;sunny
50840;sunny
50850;sunny
50860;sunny
50870;sunny
50880;sunny
50890;sunny
50900;sunny
50910;sunny
50920;sunny
50930;sunny
50940;sunny
50950;sunny
50960;sunny
50970;sunny
50980;sunny
50990;sunny
51000;sunny
51010;sunny
51020;sunny
51030;sunny
51040;sunny
51050;sunny
51060;sunny
51070;sunny
51080;sunny
51090;sunny
51100;sunny
51110;sunny
51120;sunny
51130;sunny
51140;sunny
51150;sunny
51160;sunny
51170;sunny
51180;sunny
51190;sunny
51200;sunny
51210;sunny
51220;sunny
51230;sunny
51240;sunny
51250;sunny
51260;sunny
51270;sunny
51280;sunny
51290;sunny
51300;sunny
51310;sunny
51320;sunny
51330;sunny
51340;sunny
51350;sunny
51360;sunny
51370;sunny
51380;sunny
51390;sunny
51400;sunny
51410;sunny
51420;sunny
51430;sunny
51440;sunny
51450;sunny
51460;sunny
51470;sunny
51480;sunny
51490;sunny
51500;sunny
51510;sunny
51520;sunny
51530;sunny
51540;sunny
51550;sunny
51560;sunny
51570;sunny
51580;sunny
51590;sunny
51600;sunny
51610;sunny
51620;sunny
51630;sunny
51640;sunny
51650;sunny
51660;sunny
51670;sunny
51680;sunny
51690;sunny
51700;sunny
51710;sunny
51720;sunny
51730;sunny
51740;sunny
51750;sunny
51760;sunny
51770;sunny
51780;sunny
51790;sunny
51800;sunny
51810;sunny
51820;sunny
51830;sunny
51840;sunny
51850;sunny
51860;sunny
51870;sunny
51880;sunny
51890;sunny
51900;sunny
51910;sunny
51920;sunny
51930;sunny
51940;sunny
51950;sunny
51960;sunny
51970;sunny
51980;sunny
51990;sunny
52000;sunny
52010;sunny
52020;sunny
52030;sunny
52040;sunny
52050;sunny
52060;sunny
52070;sunny
52080;sunny
52090;sunny
52100;sunny
52110;sunny
52120;sunny
52130;sunny
52140;sunny
52150;sunny
52160;sunny
52170;sunny
52180;sunny
52190;sunny
52200;sunny
52210;sunny
52220;sunny
52230;sunny
52240;sunny
52250;sunny
52260;sunny
52270;sunny
52280;sunny
52290;sunny
52300;sunny
52310;sunny
52320;sunny
52330;sunny
52340;sunny
52350;sunny
52360;sunny
52370;sunny
52380;sunny
52390;sunny
52400;sunny
52410;sunny
52420;sunny
52430;sunny
52440;sunny
52450;sunny
52460;sunny
52470;sunny
52480;sunny
52490;sunny
52500;sunny
52510;sunny
52520;sunny
52530;sunny
52540;sunny
52550;sunny
52560;sunny
52570;sunny
52580;sunny
52590;sunny
52600;sunny
52610;sunny
52620;sunny
52630;sunny
52640;sunny
52650;sunny
52660;sunny
52670;sunny
52680;sunny
52690;sunny
52700;sunny
52710;sunny
52720;sunny
52730;sunny
52740;sunny
52750;sunny
52760;sunny
52770;sunny
52780;sunny
52790;sunny
52800;sunny
52810;sunny
52820;sunny
52830;sunny
52840;sunny
52850;sunny
52860;sunny
52870;sunny
52880;sunny
52890;sunny
52900;sunny
52910;sunny
52920;sunny
52930;sunny
52940;sunny
52950;sunny
52960;sunny
52970;sunny
52980;sunny
52990;sunny
53000;sunny
53010;sunny
53020;sunny
53030;sunny
53040;sunny
53050;sunny
53060;sunny
53070;sunny
53080;sunny
53090;sunny
53100;sunny
53110;sunny
53120;sunny
53130;sunny
53140;sunny
53150;sunny
53160;sunny
53170;sunny
53180;sunny
53190;sunny
53200;sunny
53210;sunny
53220;sunny
53230;sunny
53240;sunny
53250;sunny
53260;sunny
53270;sunny
53280;sunny
53290;sunny
53300;sunny
53310;sunny
53320;sunny
53330;sunny
53340;sunny
53350;sunny
53360;sunny
53370;sunny
53380;sunny
53390;sunny
53400;sunny
53410;sunny
53420;sunny
53430;sunny
53440;sunny
53450;sunny
53460;sunny
53470;sunny
53480;sunny
53490;sunny
53500;sunny
53510;sunny
53520;sunny
53530;sunny
53540;sunny
53550;sunny
53560;sunny
53570;sunny
53580;sunny
53590;sunny
53600;sunny
53610;sunny
53620;sunny
53630;sunny
53640;sunny
53650;sunny
53660;sunny
53670;sunny
53680;sunny
53690;sunny
53700;sunny
53710;sunny
53720;sunny
53730;sunny
53740;sunny
53750;sunny
53760;sunny
53770;sunny
53780;sunny
53790;sunny
53800;sunny
53810;sunny
53820;sunny
53830;sunny
53840;sunny
53850;sunny
53860;sunny
53870;sunny
53880;sunny
53890;sunny
53900;sunny
53910;sunny
53920;sunny
53930;sunny
53940;sunny
53950;sunny
53960;sunny
53970;sunny
53980;sunny
53990;sunny
54000;sunny
54010;sunny
54020;sunny
54030;sunny
54040;sunny
54050;sunny
54060;sunny
54070;sunny
54080;sunny
54090;sunny
54100;sunny
54110;sunny
54120;sunny
54130;sunny
54140;sunny
54150;sunny
54160;sunny
54170;sunny
54180;sunny
54190;sunny
54200;sunny
54210;sunny
54220;sunny
54230;sunny
54240;sunny
54250;sunny
54260;sunny
54270;sunny
54280;sunny
54290;sunny
54300;sunny
54310;sunny
54320;sunny
54330;sunny
54340;sunny
54350;sunny
54360;sunny
54370;sunny
54380;sunny
54390;sunny
54400;sunny
54410;sunny
54420;sunny
54430;sunny
54440;sunny
54450;sunny
54460;sunny
54470;sunny
54480;sunny
54490;sunny
54500;sunny
54510;sunny
54520;sunny
54530;sunny
54540;sunny
54550;sunny
54560;sunny
54570;sunny
54580;sunny
54590;sunny
54600;sunny
54610;sunny
54620;sunny
54630;sunny
54640;sunny
54650;sunny
54660;sunny
54670;sunny
54680;sunny
54690;sunny
54700;sunny
54710;sunny
54720;sunny
54730;sunny
54740;sunny
54750;sunny
54760;sunny
54770;sunny
54780;sunny
54790;sunny
54800;sunny
54810;sunny
54820;sunny
54830;sunny
54840;sunny
54850;sunny
54860;sunny
54870;sunny
54880;sunny
54890;sunny
54900;sunny
54910;sunny
54920;sunny
54930;sunny
54940;sunny
54950;sunny
54960;sunny
54970;sunny
54980;sunny
54990;sunny
55000;sunny
55010;sunny
55020;sunny
55030;sunny
55040;sunny
55050;sunny
55060;sunny
55070;sunny
55080;sunny
55090;sunny
55100;sunny
55110;sunny
55120;sunny
55130;sunny
55140;sunny
55150;sunny
55160;sunny
55170;sunny
55180;sunny
55190;sunny
55200;sunny
55210;sunny
55220;sunny
55230;sunny
55240;sunny
55250;sunny
55260;sunny
55270;sunny
55280;sunny
55290;sunny
55300;sunny
55310;sunny
55320;sunny
55330;sunny
55340;sunny
55350;sunny
55360;sunny
55370;sunny
55380;sunny
55390;sunny
55400;sunny
55410;sunny
55420;sunny
55430;sunny
55440;sunny
55450;sunny
55460;sunny
55470;sunny
55480;sunny
55490;sunny
55500;sunny
55510;sunny
55520;sunny
55530;sunny
55540;sunny
55550;sunny
55560;sunny
55570;sunny
55580;sunny
55590;sunny
55600;sunny
55610;sunny
55620;sunny
55630;sunny
55640;sunny
55650;sunny
55660;sunny
55670;sunny
55680;sunny
55690;sunny
55700;sunny
55710;sunny
55720;sunny
55730;sunny
55740;sunny
55750;sunny
55760;sunny
55770;sunny
55780;sunny
55790;sunny
55800;sunny
55810;sunny
55820;sunny
55830;sunny
55840;sunny
55850;sunny
55860;sunny
55870;sunny
55880;sunny
55890;sunny
55900;sunny
55910;sunny
55920;sunny
55930;sunny
55940;sunny
55950;sunny
55960;sunny
55970;sunny
55980;sunny
55990;sunny
56000;sunny
56010;sunny
56020;sunny
56030;sunny
56040;sunny
56050;sunny
56060;sunny
56070;sunny
56080;sunny
56090;sunny
56100;sunny
56110;sunny
56120;sunny
56130;sunny
56140;sunny
56150;sunny
56160;sunny
56170;sunny
56180;sunny
56190;sunny
56200;sunny
56210;sunny
56220;sunny
56230;sunny
56240;sunny
56250;sunny
56260;sunny
56270;sunny
56280;sunny
56290;sunny
56300;sunny
56310;sunny
56320;sunny
56330;sunny
56340;sunny
56350;sunny
56360;sunny
56370;sunny
56380;sunny
56390;sunny
56400;sunny
56410;sunny
56420;sunny
56430;sunny
56440;sunny
56450;sunny
56460;sunny
56470;sunny
56480;sunny
56490;sunny
56500;sunny
56510;sunny
56520;sunny
56530;sunny
56540;sunny
56550;sunny
56560;sunny
56570;sunny
56580;sunny
56590;sunny
56600;sunny
56610;sunny
56620;sunny
56630;sunny
56640;sunny
56650;sunny
56660;sunny
56670;sunny
56680;sunny
56690;sunny
56700;sunny
56710;sunny
56720;sunny
56730;sunny
56740;sunny
56750;sunny
56760;sunny
56770;sunny
56780;sunny
56790;sunny
56800;sunny
56810;sunny
56820;sunny
56830;sunny
56840;sunny
56850;sunny
56860;sunny
56870;sunny
56880;sunny
56890;sunny
56900;sunny
56910;sunny
56920;sunny
56930;sunny
56940;sunny
56950;sunny
56960;sunny
56970;sunny
56980;sunny
56990;sunny
57000;sunny
57010;sunny
57020;sunny
57030;sunny
57040;sunny
57050;sunny
57060;sunny
57070;sunny
57080;sunny
57090;sunny
57100;sunny
57110;sunny
57120;sunny
57130;sunny
57140;sunny
57150;sunny
57160;sunny
57170;sunny
57180;sunny
57190;sunny
57200;sunny
57210;sunny
57220;sunny
57230;sunny
57240;sunny
57250;sunny
57260;sunny
57270;sunny
57280;sunny
57290;sunny
57300;sunny
57310;sunny
57320;sunny
57330;sunny
57340;sunny
57350;sunny
57360;sunny
57370;sunny
57380;sunny
57390;sunny
57400;sunny
57410;sunny
57420;sunny
57430;sunny
57440;sunny
57450;sunny
57460;sunny
57470;sunny
57480;sunny
57490;sunny
57500;sunny
57510;sunny
57520;sunny
57530;sunny
57540;sunny
57550;sunny
57560;sunny
57570;sunny
57580;sunny
57590;sunny
57600;sunny
57610;sunny
57620;sunny
57630;sunny
57640;sunny
57650;sunny
57660;sunny
57670;sunny
57680;sunny
57690;sunny
57700;sunny
57710;sunny
57720;sunny
57730;sunny
57740;sunny
57750;sunny
57760;sunny
57770;sunny
57780;sunny
57790;sunny
57800;sunny
57810;sunny
57820;sunny
57830;sunny
57840;sunny
57850;sunny
57860;sunny
57870;sunny
57880;sunny
57890;sunny
57900;sunny
57910;sunny
57920;sunny
57930;sunny
57940;sunny
57950;sunny
57960;sunny
57970;sunny
57980;sunny
57990;sunny
58000;sunny
58010;sunny
58020;sunny
58030;sunny
58040;sunny
58050;sunny
58060;sunny
58070;sunny
58080;sunny
58090;sunny
58100;sunny
58110;sunny
58120;sunny
58130;sunny
58140;sunny
58150;sunny
58160;sunny
58170;sunny
58180;sunny
58190;sunny
58200;sunny
58210;sunny
58220;sunny
58230;sunny
58240;sunny
58250;sunny
58260;sunny
58270;sunny
58280;sunny
58290;sunny
58300;sunny
58310;sunny
58320;sunny
58330;sunny
58340;sunny
58350;sunny
58360;sunny
58370;sunny
58380;sunny
58390;sunny
58400;sunny
58410;sunny
58420;sunny
58430;sunny
58440;sunny
58450;sunny
58460;sunny
58470;sunny
58480;sunny
58490;sunny
58500;sunny
58510;sunny
58520;sunny
58530;sunny
58540;sunny
58550;sunny
58560;sunny
58570;sunny
58580;sunny
58590;sunny
58600;sunny
58610;sunny
58620;sunny
58630;sunny
58640;sunny
58650;sunny
58660;sunny
58670;sunny
58680;sunny
58690;sunny
58700;sunny
58710;sunny
58720;sunny
58730;sunny
58740;sunny
58750;sunny
58760;sunny
58770;sunny
58780;sunny
58790;sunny
58800;sunny
58810;sunny
58820;sunny
58830;sunny
58840;sunny
58850;sunny
58860;sunny
58870;sunny
58880;sunny
58890;sunny
58900;sunny
58910;sunny
58920;sunny
58930;sunny
58940;sunny
58950;sunny
58960;sunny
58970;sunny
58980;sunny
58990;sunny
59000;sunny
59010;sunny
59020;sunny
59030;sunny
59040;sunny
59050;sunny
59060;sunny
59070;sunny
59080;sunny
59090;sunny
59100;sunny
59110;sunny
59120;sunny
59130;sunny
59140;sunny
59150;sunny
59160;sunny
59170;sunny
59180;sunny
59190;sunny
59200;sunny
59210;sunny
59220;sunny
59230;sunny
59240;sunny
59250;sunny
59260;sunny
59270;sunny
59280;sunny
59290;sunny
59300;sunny
59310;sunny
59320;sunny
59330;sunny
59340;sunny
59350;sunny
59360;sunny
59370;sunny
59380;sunny
59390;sunny
59400;sunny
59410;sunny
59420;sunny
59430;sunny
59440;sunny
59450;sunny
59460;sunny
59470;sunny
59480;sunny
59490;sunny
59500;sunny
59510;sunny
59520;sunny
59530;sunny
59540;sunny
59550;sunny
59560;sunny
59570;sunny
59580;sunny
59590;sunny
59600;sunny
59610;sunny
59620;sunny
59630;sunny
59640;sunny
59650;sunny
59660;sunny
59670;sunny
59680;sunny
59690;sunny
59700;sunny
59710;sunny
59720;sunny
59730;sunny
59740;sunny
59750;sunny
59760;sunny
59770;sunny
59780;sunny
59790;sunny
59800;sunny
59810;sunny
59820;sunny
59830;sunny
59840;sunny
59850;sunny
59860;sunny
59870;sunny
59880;sunny
59890;sunny
59900;sunny
59910;sunny
59920;sunny
59930;sunny
59940;sunny
59950;sunny
59960;sunny
59970;sunny
59980;sunny
59990;sunny
60000;sunny
60010;sunny
60020;sunny
60030;sunny
60040;sunny
60050;sunny
60060;sunny
60070;sunny
60080;sunny
60090;sunny
60100;sunny
60110;sunny
60120;sunny
60130;sunny
60140;sunny
60150;sunny
60160;sunny
60170;sunny
60180;sunny
60190;sunny
60200;sunny
60210;sunny
60220;sunny
60230;sunny
60240;sunny
60250;sunny
60260;sunny
60270;sunny
60280;sunny
60290;sunny
60300;sunny
60310;sunny
60320;sunny
60330;sunny
60340;sunny
60350;sunny
60360;sunny
60370;sunny
60380;sunny
60390;sunny
60400;sunny
60410;sunny
60420;sunny
60430;sunny
60440;sunny
60450;sunny
60460;sunny
60470;sunny
60480;sunny
60490;sunny
60500;sunny
60510;sunny
60520;sunny
60530;sunny
60540;sunny
60550;sunny
60560;sunny
60570;sunny
60580;sunny
60590;sunny
60600;sunny
60610;sunny
60620;sunny
60630;sunny
60640;sunny
60650;sunny
60660;sunny
60670;sunny
60680;sunny
60690;sunny
60700;sunny
60710;sunny
60720;sunny
60730;sunny
60740;sunny
60750;sunny
60760;sunny
60770;sunny
60780;sunny
60790;sunny
60800;sunny
60810;sunny
60820;sunny
60830;sunny
60840;sunny
60850;sunny
